data;url;url2;lieu;text;source
17/07/14;http://www.alarab.co.uk/en/?id=3066;http://www.alarab.co.uk/en/?id=3066;Italia;La Guardia Costiera libica soccorre un'imbarcazione in difficoltà davanti alle coste di Garaboulli, con un centinaio di passeggeri a bordo. Durante le operazioni di soccorso, annegano 3 persone;Al Arab
14/07/14;http://www.unhcr.org/53d0cbb26.html;http://www.unhcr.org/53d0cbb26.html;Libia;Le autorità italiane soccorrono 12 naufraghi in mezzo al mare, 40 miglia al largo dalla Libia. Raccontano di essere gli unici superstiti dei 121 passeggeri di un gommone affondato dopo essersi completamente sgonfiato. Gli altri 109 sono dati per dispersi;UNHCR
13/07/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_13/07/2014_541346;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_13/07/2014_541346;Grecia;Sale a 4 il numero dei corpi senza vita ripescati nelle acque di Samos dopo il naufragio di due giorni fa;Ekathimerini
12/07/14;http://news.xinhuanet.com/english/africa/2014-07/13/c_133479200.htm;http://news.xinhuanet.com/english/africa/2014-07/13/c_133479200.htm;Libia;Negli ultimi due giorni sono stati ritrovati i cadaveri di 12 naufraghi lungo le coste di Tripoli. Lo dichiara il sindaco di Tajura, Hosain Al-Zarroog;Xinhua
11/07/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_11/07/2014_541301;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_11/07/2014_541301;Grecia;Naufragio sulle coste di Samos. Ritrovati i corpi senza vita di due passeggeri. Almeno 20 i dispersi in mare;Ekathimerini
08/07/14;http://news.trust.org//item/20140708113608-gew07/;http://news.trust.org//item/20140708113608-gew07/;Libia;Si rovescia in mare al largo della costa di Tripoli un peschereccio con 200 passeggeri a bordo. La Guardia Costiera libica ritrova 12 corpi senza vita. Dispersi gli altri 188 passeggeri;UNHCR
02/07/14;https://news.yahoo.com/75-migrants-lost-sea-off-italy-shipwreck-survivors-133858492.html;https://news.yahoo.com/75-migrants-lost-sea-off-italy-shipwreck-survivors-133858492.html;Italia;Soccorsi dalla Marina Militare nel Canale di Sicilia, 27 naufraghi raccontano di 75 compagni di viaggio caduti in acqua e annegati dopo l'affondamento del gommone su cui viaggiavano. La Procura di Catania ha aperto un'inchiesta;AFP
30/06/14;http://www.corriere.it/cronache/14_giugno_30/soccorso-barcone-30-cadaveri-c580de5a-ffe1-11e3-ae4d-7c1f18234268.shtml;http://www.corriere.it/cronache/14_giugno_30/soccorso-barcone-30-cadaveri-c580de5a-ffe1-11e3-ae4d-7c1f18234268.shtml;Italia;Soccorso nel Canale di Sicilia un peschereccio con 600 passeggeri a bordo. Stipati nella stiva sono stati ritrovati 30 cadaveri, probabilmente morti per asfissia e annegamento;Il Corriere
16/06/14;http://www.ilgazzettino.it/ITALIA/CRONACANERA/immigrazione_barcone_immigrati_migranti_sicilia_morto/notizie/748135.shtml;http://www.ilgazzettino.it/ITALIA/CRONACANERA/immigrazione_barcone_immigrati_migranti_sicilia_morto/notizie/748135.shtml;Italia;La petroliera kuwaytiana Al Salmi, socccore un peschereccio con 356 passeggeri alla deriva. A bordo anche il cadavere di un siriano morto di stenti durante la traversata;Il Gazzettino
14/06/14;http://palermo.repubblica.it/cronaca/2014/06/14/news/immigrazione_l_allarme_del_sindaco_di_lampedusa_nuova_tragedia_in_mare-88933391/?ref=HREC1-2;http://palermo.repubblica.it/cronaca/2014/06/14/news/immigrazione_l_allarme_del_sindaco_di_lampedusa_nuova_tragedia_in_mare-88933391/?ref=HREC1-2;Italia;Naufragio 40 miglia al largo delle coste libiche. Recuperati i corpi senza vita di 10 naufraghi, altre 40 persone risultano disperse in mare;Repubblica
13/06/14;http://medios.mugak.eu/noticias/noticia/346827?criterio_id=1354;http://medios.mugak.eu/noticias/noticia/346827?criterio_id=1354;Spagna;Si rovescia in mare davanti alla costa marocchina un gommone diretto a Cadice con 5 passeggeri a bordo. Un disperso in mare;El Pais
09/06/14;http://palermo.repubblica.it/cronaca/2014/06/09/news/pozzallo_tre_migranti_morti_e_due_dispersi_durante_il_trasbordo-88477907/;http://palermo.repubblica.it/cronaca/2014/06/09/news/pozzallo_tre_migranti_morti_e_due_dispersi_durante_il_trasbordo-88477907/;Italia;Durante una manovra di salvataggio, la scaletta di soccorso di una nave militare italiana buca la camera d'aria di un gommone che si rovescia immediatamente causando 3 morti e 2 dispersi in mare;Repubblica
28/05/14;http://medios.mugak.eu/noticias/noticia/344865?criterio_id=1354;http://medios.mugak.eu/noticias/noticia/344865?criterio_id=1354;Marocco;Naufragio al largo delle coste di Tangeri, all'altezza di Ksar El Majaz. 2 morti e una donna dispersa in mare;Diario Sur
25/05/14;http://medios.mugak.eu/noticias/noticia/345298?criterio_id=1355;http://medios.mugak.eu/noticias/noticia/345298?criterio_id=1355;Spagna;Canotto si rovescia in mare in prossimità di Perejil, lungo la costa di Ceuta, l'enclave spagnola in Marocco. Muore annegata una donna, dispersa in mare;El Mundo
23/05/14;https://calaismigrantsolidarity.wordpress.com/2014/05/23/another-death-is-another-death-too-many/;https://calaismigrantsolidarity.wordpress.com/2014/05/23/another-death-is-another-death-too-many/;Francia;19enne sudanese muore investito nel porto di Calais cadendo dall'autobus sotto il quale si era nascosto per imbarcarsi sul traghetto per Dover, nel Regno Unito;Calais Migrant Solidarity
22/05/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_22/05/2014_539940;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_22/05/2014_539940;Grecia;Si era nascosto in un camion per imbarcasi a Igoumenitsa sul traghetto per l'Italia. Ritrovato morto un ragazzo afgano di 15 anni;Ekathimerini
12/05/14;http://www.ansamed.info/ansamed/en/news/sections/generalnews/2014/05/13/death-toll-in-migrant-boat-disaster-climbs-to-17_c30bdda7-b422-4683-aaf5-335af7b65c80.html?idPhoto=1;http://www.ansamed.info/ansamed/en/news/sections/generalnews/2014/05/13/death-toll-in-migrant-boat-disaster-climbs-to-17_c30bdda7-b422-4683-aaf5-335af7b65c80.html?idPhoto=1;Italia;Naufragio a sud di Lampedusa: recuperati 17 cadaveri, si temono almeno 200 dispersi in mare. In salvo 206 passeggeri;Ansa
11/05/14;http://www.repubblica.it/esteri/2014/05/11/news/libia_affonda_barcone_immigrati_almeno_40_morti-85850410/?ref=HREC1-3;http://www.repubblica.it/esteri/2014/05/11/news/libia_affonda_barcone_immigrati_almeno_40_morti-85850410/?ref=HREC1-3;Libia;Naufragio al largo delle coste di Tripoli, morte almeno 40 persone;Repubblica
09/05/14;http://www.nytimes.com/2014/05/10/world/africa/niger-bodies-of-13-migrants-found.html?_r=3;http://www.nytimes.com/2014/05/10/world/africa/niger-bodies-of-13-migrants-found.html?_r=3;Algeria;Tredici emigranti nigerini sono morti di sete dopo essere stati abbandonati in mezzo al deserto del Sahara dall'autista del convoglio su cui viaggiavano. I loro corpi sono stati ritrovati dalle autorità algerine tra In-Guezzam e Tamanrasset, 200 km a nord di Arlit, in Niger, da dove erano partiti. Altri 33 passeggeri dello stesso convoglio sono dati per morti, anche se i loro corpi non sono ancora stati ritrovati;New York Times
08/05/14;http://www.liberation.fr/societe/2014/05/08/quatorze-ans-a-errer-et-tu-n-as-rien_1013436;http://www.liberation.fr/societe/2014/05/08/quatorze-ans-a-errer-et-tu-n-as-rien_1013436;Francia;Sedicenne muore cadendo da un camion sotto il quale si era nascosto per tentare di passare la frontiera con l'Inghilterra, a Calais.;Libération
07/05/14;http://palermo.repubblica.it/cronaca/2014/05/07/news/immigrati_soccorsi_altri_300_profugi_un_morto_per_stenti-85441709/;http://palermo.repubblica.it/cronaca/2014/05/07/news/immigrati_soccorsi_altri_300_profugi_un_morto_per_stenti-85441709/;Italia;Un cadavere ritrovato a brodo di una imbarcazione soccorsa nel Canale di Sicilia. L'uomo sarebbe morto di stenti durante la traversata;Repubblica
06/05/14;http://reliefweb.int/report/world/unhcr-saddened-high-seas-accidents-mediterranean-claims-more-victims;http://reliefweb.int/report/world/unhcr-saddened-high-seas-accidents-mediterranean-claims-more-victims;Libia;Un gommone con 130 passeggeri a bordo si rovescia in mare mezz'ora dopo la partenza a poche miglia dalla costa. Si salvano in 53. La Guardia Costiera libica recupera 44 salme, ancora dispersi 33 dei passeggeri;UNHCR
05/05/14;http://www.repubblica.it/esteri/2014/05/05/news/immigrazione_naufragio_nel_mar_egeo_almeno_22_morti-85295227/;http://www.repubblica.it/esteri/2014/05/05/news/immigrazione_naufragio_nel_mar_egeo_almeno_22_morti-85295227/;Grecia;Naufragio davanti all'isola di Samos: 22 morti e 7 dispersi. Tra le vittime anche 4 bambini e 12 donne.;Repubblica
02/05/14;http://reliefweb.int/report/world/unhcr-saddened-high-seas-accidents-mediterranean-claims-more-victims;http://reliefweb.int/report/world/unhcr-saddened-high-seas-accidents-mediterranean-claims-more-victims;Libia;La Guardia Costiera libica soccorre una barca in difficoltà al largo di Tripoli con 80 passeggeri a bordo: 4 morti;UNHCR
02/05/14;https://calaismigrantsolidarity.wordpress.com/2014/05/04/a-16-years-old-eritrean-died-in-calais-trying-to-pass-to-england/;https://calaismigrantsolidarity.wordpress.com/2014/05/04/a-16-years-old-eritrean-died-in-calais-trying-to-pass-to-england/;Francia;Un 16enne eritreo sale di nascosto su un camion nei pressi del porto di Calais con l'obiettivo di imbarcarsi così sul traghetto per Dover, in Gran Bretagna. Una volta capito che il camion è diretto nella direzione opposta, si lancia dal camion in corsa e muore sul colpo;UNHCR
30/04/14;http://reliefweb.int/report/sudan/10-migrants-die-hundreds-rescued-sudan-libya-desert;http://reliefweb.int/report/sudan/10-migrants-die-hundreds-rescued-sudan-libya-desert;Sudan;Le autorità libiche e sudanesi intercettano un gruppo di 300 persone abbandonate dai loro contrabbandieri in mezzo al Sahara lungo il confine tra Sudan e Libia. Tra loro anche 10 morti;World Bulletin
30/04/14;http://reliefweb.int/report/world/unhcr-saddened-high-seas-accidents-mediterranean-claims-more-victims;http://reliefweb.int/report/world/unhcr-saddened-high-seas-accidents-mediterranean-claims-more-victims;Libia;La Guardia Costiera libica ritrova il relitto di un'imbarcazione naufragata al largo di Tripoli. A bordo un unico superstite in condizioni critiche. Dispersi tutti gli altri 40 passeggeri;UNHCR
16/04/14;http://www.worldbulletin.net/news/133921/at-least-5-dead-as-migrant-boat-sinks-in-aegean;http://www.worldbulletin.net/news/133921/at-least-5-dead-as-migrant-boat-sinks-in-aegean;Turchia;Naufragio al largo di Menderes, nel distretto di Izmir: 8 morti e 1 disperso;World Bulletin
15/04/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_15/04/2014_538997;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_15/04/2014_538997;Grecia;Dopo aver sbarcato sette persone a Psalidi, un'imbarcazione del contrabbando turco riprende il largo ma viene intercettata e inseguita da una motovedetta della Guardia costiera greca. Al largo dell'isola di Kos, gli ufficiali aprono il fuoco e uccidono il comandante dell'imbarcazione.;Ekathimerini
12/04/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_12/04/2014_538946;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_12/04/2014_538946;Grecia;Naufragio davanti all'isola di Gera, sull'isola di Lesvos. Dispersi 5 passeggeri;Ekathimerini
10/04/14;http://palermo.repubblica.it/cronaca/2014/04/10/news/immigrati_altri_1600_soccorsi_nel_canale_di_sicilia-83279034/;http://palermo.repubblica.it/cronaca/2014/04/10/news/immigrati_altri_1600_soccorsi_nel_canale_di_sicilia-83279034/;Italia;Un morto a bordo di una imbarcazione soccorsa al largo di Pozzallo (Sr). Un secondo passeggero muore la notte dopo l'arrivo nonostante il ricovero d'urgenza in ospedale.;Repubblica
19/03/14;http://palermo.repubblica.it/cronaca/2014/03/19/news/immigrati_un_cadavere_su_barcone_soccorso_in_canale_sicilia-81363142/?ref=search;http://palermo.repubblica.it/cronaca/2014/03/19/news/immigrati_un_cadavere_su_barcone_soccorso_in_canale_sicilia-81363142/?ref=search;Italia;Un morto a bordo di un’imbarcazione soccorsa nella notte dalla Marina militare italiana nel Canale di Sicilia;Repubblica
18/03/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_07/02/2014_537195;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_07/02/2014_537195;Grecia;Naufragio al largo dell’isola di Lesvos. Recuperati i corpi di 7 persone annegate, compresi 2 bambini e 3 donne. Dispersi altri 2 passeggeri;Ekathimerini
12/03/14;http://www.dailymail.co.uk/news/article-2594640/Dying-Britain-In-one-week-four-desperate-migrants-killed-Calais-target-lorries-bound-UK.html;http://www.dailymail.co.uk/news/article-2594640/Dying-Britain-In-one-week-four-desperate-migrants-killed-Calais-target-lorries-bound-UK.html;Francia;Etiope muore tentando di salire su un camion in transito per imbarcarsi di nascosto sul traghetto che da Calais porta a Dover, nel Regno Unito;Daily Mail
14/03/14;http://www.dailymail.co.uk/news/article-2594640/Dying-Britain-In-one-week-four-desperate-migrants-killed-Calais-target-lorries-bound-UK.html;http://www.dailymail.co.uk/news/article-2594640/Dying-Britain-In-one-week-four-desperate-migrants-killed-Calais-target-lorries-bound-UK.html;Francia;Un eritreo ritrovato morto in un canale vicino all'accampamento degli eritrei nella jungle di Calais;Daily Mail
12/03/14;http://www.dailymail.co.uk/news/article-2594640/Dying-Britain-In-one-week-four-desperate-migrants-killed-Calais-target-lorries-bound-UK.html;http://www.dailymail.co.uk/news/article-2594640/Dying-Britain-In-one-week-four-desperate-migrants-killed-Calais-target-lorries-bound-UK.html;Francia;Etiope muore investito da un'auto sull'autostrada A26 mentre camminava verso il porto di Calais per tentare di imbarcarsi per il Regno Unito;Daily Mail
08/03/14;http://medios.mugak.eu/noticias/noticia/332401?criterio_id=156;http://medios.mugak.eu/noticias/noticia/332401?criterio_id=156;Spagna;Muore per ipotermia un ragazzo diciottenne appena sbarcato sulle coste di Tarifa;El Pais
27/02/14;http://www.libya-today.com/coastguard-rescues-over-a-hundred-migrants/;http://www.libya-today.com/coastguard-rescues-over-a-hundred-migrants/;Libia;La Guardia Costiera libica soccorre una barca in difficoltà al largo di Tripoli con 107 passeggeri a bordo. I naufraghi raccontano di 7 passeggeri caduti in mare e annegati;Libya Today
20/02/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_19/02/2014_537529;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_19/02/2014_537529;Grecia;Ripescato un altro cadavere nelle acque di Farmakonissi. Si tratta di una bambina, anche lei vittima del naufragio del 19 gennaio;Ekathimerini
20/02/14;http://medios.mugak.eu/noticias/noticia/331518?criterio_id=159;http://medios.mugak.eu/noticias/noticia/331518?criterio_id=159;Spagna;Secondo una ricerca diffusa da “Asociación Pro Derechos Humanos de Andalucía” (APDHA), nel corso del 2013 sarebbero morte 130 persone lungo le frontiere marittime spagnole e al confine di Ceuta e Melilla;Diario Sur
19/02/14;http://ricerca.repubblica.it/repubblica/archivio/repubblica/2014/02/19/due-immigrati-morti-sul-barcone-soccorso-al.html?ref=search;http://ricerca.repubblica.it/repubblica/archivio/repubblica/2014/02/19/due-immigrati-morti-sul-barcone-soccorso-al.html?ref=search;Italia;Cargo greco soccorre un gommone alla deriva, 45 miglia a sud di Lampedusa. A bordo, i corpi senza vita di 2 dei passeggeri;Repubblica
19/02/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_19/02/2014_537511;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_19/02/2014_537511;Grecia;Tre cadaveri ripescati nelle acque dell’isola di Farmakonisi, probabilmente vittime del naufragio del 19 gennaio. Si tratta di un neonato di un anno, un bimbo di dieci e una ragazza di trent’anni;Ekathimerini
07/02/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_07/02/2014_537195;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_07/02/2014_537195;Grecia;La Guardia costiera greca è riuscita a individuare la barca naufragata il 19 gennaio a Farmakonisi. Si trova a 73 metri di profondità. A bordo ci sono i corpi di 7 dei 12 passeggeri che erano stati dati per dispersi. Iniziate le operazioni di recupero;Ekathimerini
06/02/14;http://politica.elpais.com/politica/2014/02/13/actualidad/1392309734_585875.html;http://politica.elpais.com/politica/2014/02/13/actualidad/1392309734_585875.html;Spagna;La Guardia Civil spagnola apre il fuoco sopra un gruppo di uomini che stanno tentando di raggiungere a nuoto la spiaggia di Tarajal, a Ceuta, una delle due enclave spagnole in Marocco. Sotto gli spari vengono uccise 14 persone. I corpi recuperati sono 12, gli altri 2 rimangono dispersi;El Pais
03/02/14;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_03/02/2014_537026;http://www.ekathimerini.com/4dcgi/_w_articles_wsite1_1_03/02/2014_537026;Grecia;Ripescato sulla costa dell'isola di Rodi, il corpo di un uomo annegato in mare dopo che il comandante dell'imbarcazione su cui viaggiava con altre sette persone, aveva costretto i passeggeri a tuffarsi e raggiungere la spiaggia a nuoto;Ekathimerini
